claim_id,policyholder_name,policy_id,location,incident_date,damage_type,claim_text_summary,estimated_payout,is_fraud
C000877,Erin Washington,P92412,TAS,2023-09-20,Rear-end Collision,Argue modern apply appear. Learn thus room culture race nothing into. Office similar point at.,5204.7,0
C000878,Melanie Moses,P20096,TAS,13/01/2025,Water Damage,Edge world sort think order peace. Where interest full attorney.,3706.96,0
C000879,Alexandra Hernandez,P16887,NSW,2023-11-19,Rear-end Collision,"Population tend behavior state suddenly we building. Eat plan bar real.
Manage relationship eat coach stop matter future.",2964.42,0
C000880,Danielle Stevens,P51895,VIC,25/12/2023,Front-end Collision,"Worker surface body bed financial. Cold know organization remain.
Eat couple operation when task issue.",280.555,0
C000881,Michael Blackburn,P58923,QLD,"Jan 18, 2024",Hail Damage,Less single four animal reason. Item interview dark cause several close later evidence.,1583.26,0
C000882,Brittany Horton,P39671,NSW,"Jun 17, 2023",Water Damage,Similar country best by who idea wear also. Weight Congress because whole. Prove national former together light scientist region until.,4729.55,0
C000883,Nicholas Malone,P75796,QLD,"Jul 30, 2023",Front-end Collision,"Picture detail purpose his. National true show.
Blue near cause clearly. Art sometimes success exist game ago including leg.",5248.8,0
C000884,ERICA PRICE,P19874,VIC,2025-03-22,Hail Damage,Stay performance natural nearly. Eat among conference consider central receive Republican. Tend billion trouble figure democratic.,5429.11,0
C000885,MEREDITH JORDAN,P44745,TAS,19/11/2024,Water Damage,Past section body degree. City perhaps administration special. Southern yet door end resource only.,3207.08,0
C000886,Stephanie Dickson,P73737,TAS,"Aug 29, 2023",Vandalism,"Allow thought few effort field soon why. Room election ahead threat they.
Back owner daughter well even listen. Stop that data.",3628.8,0
C000887,Brandon Matthews,P26122,NSW,"Apr 08, 2025",Rear-end Collision,"Garden despite actually every make. Country forward read international analysis relationship. Area lose phone shoulder.
Player charge site bit floor. Break toward save shake so.",2769.33,0
C000888,Andrea Henderson,P96370,TAS,05/01/2025,Front-end Collision,Purpose maybe fire too. After room team forget coach. Answer others win character crime party around.,3391.86,0
C000889,Amy Munoz,P75227,WA,07/07/2023,Rear-end Collision,"Take PM serious piece. Film employee anyone important record magazine.
Lot girl whether. List design stock statement matter opportunity. Represent these decade year state upon.",2052.65,0
C000890,Kristy Bennett,P87711,TAS,2023-11-25,Rear-end Collision,"Program water east push but summer sing.
Store sit produce.
Process push rule final surface for stop. Thought TV four reduce agree spring level. Those order its matter.",4926.11,0
C000891,James Castillo,P23918,,2024-04-25,Hail Damage,"Leader chair company fine market treat. Still watch international last. Think debate big.
Move apply almost last reduce fish themselves focus. Movie hard should how.",2625.12,0
C000892,Holly Hawkins,P23633,VIC,"Mar 27, 2024",Rear-end Collision,"Born quality lose everyone such if wall.
These reality later such cell board. Clear town toward against.",2868.35,0
C000893,Hannah Merritt,P99232,NSW,2024-09-24,Water Damage,"Road range nor particularly entire. Investment professor occur with.
North another choice number yet gas. Green assume bag mission thus. Hit friend dog clear miss.",3705.52,0
C000894,Eugene Anderson,P69463,QLD,2024-05-27,Vandalism,Majority under series financial present. Truth team send now painting present herself. Home upon media produce mind more major peace. Bank line hope hit up ago land real.,4909.67,0
C000895,Adam Reed,P53566,TAS,12/02/2024,Hail Damage,Toward defense decide whom might. Off service research including upon market article.,4938.55,0
C000896,Jennifer Wright,P70854,VIC,2024-01-24,Vandalism,National their article environmental see sometimes either. Low much yet car drive cover prepare help.,2684.3,1
C000897,Kara Ramirez,P41506,QLD,05/03/2025,Front-end Collision,Fire important growth save career. Set study movement sister.,5078.55,0
C000898,ROBERT MCCORMICK,P11974,WA,08/02/2024,Water Damage,"Phone decision charge audience research office. Everyone discuss summer edge.
Five economy key network fall. Relate newspaper network prepare language cell.",4712.76,0
C000899,Thomas Brewer,P58091,VIC,2024-07-07,Water Damage,"Meet may impact sing man. Return store provide former sure develop. Live see federal.
Ask ten TV turn heart business series. Adult history I type idea stage.",4630.41,0
C000900,Valerie Bishop,P45203,TAS,2024-06-12,Rear-end Collision,"Reality I record experience share hot full represent. Half can season own.
Down moment however choice radio religious. Result say now body fly chance event focus.",2739.28,1
C000901,Angela Paul,P49178,WA,2025-01-24,Front-end Collision,Course lawyer threat property hospital. Democrat wide chair consumer nothing. Whose kitchen without remain issue page happy.,2346.18,0
C000902,DEBORAH FOX,P91803,SA,2023-09-25,Water Damage,"Become little development but style red style. Six effort least me state.
Perhaps move their prevent. Ok bad good. Arrive start measure war nation.",4663.25,0
C000903,John Mooney,P64432,NSW,2024-08-28,Front-end Collision,"Position fund project money final everyone.
Small eat assume reveal add. Gas without also which brother different.",,1
C000904,Samuel Kelly,P90394,SA,26/08/2023,Rear-end Collision,Response include of would offer. Student only day really you put force. Politics option site audience sign.,3508.65,0
C000905,Kevin Miller,P34847,NSW,2025-04-28,Water Damage,Seek coach quickly suffer somebody evening condition. Affect ready myself morning way thought political glass. Certain within collection weight notice.,2566.12,0
C000906,CHARLES WEST,P80448,VIC,07/09/2023,Water Damage,Seven continue which despite mind. Ever goal fact just dog.,3371.84,0
C000907,James Jarvis,P69554,WA,"Sep 16, 2023",Vandalism,"Stock town just skin network. Perform close on. Sing mention determine alone.
While trade again board. Least economic car draw worker gun.",,0
C000908,Angela Mclaughlin,P81427,TAS,26/10/2024,Vandalism,Administration camera those here alone question personal. Best break benefit available appear event. Per much leader structure series.,3055.87,0
C000909,KRISTY MILLS,P20065,SA,11/09/2024,Vandalism,Discover level window. That tree truth age choice case. Fine price treatment before reflect.,2173.13,0
C000910,Brandon Hernandez,P98024,VIC,20/02/2025,Front-end Collision,"Skin short green party. State dinner enjoy allow poor analysis have.
Gas arm every piece military expert major. East along make center past break.
Rate need north only while. @#*!%iuuU",5577.58,0
C000911,Eric Myers,P52146,QLD,12/01/2025,Water Damage,"Attention eat girl pressure late. Note phone shoulder under voice end product best.
Carry here many describe during produce.",4345.82,0
C000912,TAYLOR MENDOZA,P16480,TAS,18/10/2024,Hail Damage,"Wall left include claim. Trouble list particular describe report growth. Maintain itself dog increase perhaps prepare whether focus.
East trip two issue page daughter high.",3021.93,0
C000913,Frank Scott,P44348,TAS,2024-07-29,Water Damage,"Apply rock everyone. Simply bring me role carry. Think senior difficult hospital character.
Agency single kid fund argue trade.",4659.16,0
C000914,Thomas Wade,P94863,NSW,28/02/2024,Front-end Collision,Majority movie oil stand. Matter difficult your raise address. Nice front three. Business recent blue establish toward its.,3936.18,0
C000915,Jeffrey Taylor,P50188,WA,03/10/2023,Front-end Collision,However media situation after.,2982.31,0
C000916,Elizabeth Holt,P49425,SA,"Jan 22, 2025",Hail Damage,Inside site mother wife project. Situation key offer young with support. Accept fight plan item street.,3634.02,0
C000917,Brooke Mclean,P50580,SA,2024-01-02,Vandalism,Crime down relationship. Author water occur myself pull nor.,2886.3,0
C000918,AMANDA MOORE,P61968,QLD,15/07/2024,Rear-end Collision,Fund create plant toward. Tax good soon sense range. Professor future sing trade.,3849.3,1
C000919,Monica Reese,P66917,QLD,2025-03-13,Water Damage,"Certain ability of we. Red class start share south contain.
Yourself could this popular. Better operation less assume. Position fly theory meeting quite born together forget.",2208.31,1
C000920,Kevin Becker Iii,P98968,QLD,"Aug 24, 2023",Water Damage,Resource fish stock explain would. Ask focus list we ready bring. He world offer big. @#*!%yxxo,6652.37,0
C000921,Jacqueline Daniels,P79580,SA,"Oct 29, 2024",Front-end Collision,"Trial meeting avoid together front most tough. Economy article particularly who push owner head.
State manage whole energy security. Activity paper support fire vote.",4782.5,0
C000922,Lisa Thornton,P89559,VIC,"May 26, 2024",Rear-end Collision,"Skin tell position her cup card benefit wish.
Tend mission five art number hair artist. Low rich leader then best or. Action exactly buy successful trade. @#*!%xqbo",3844.21,1
C000923,Emily Winters,P17288,VIC,16/02/2025,Vandalism,If tree give police. Only thousand both together treat raise. Social bring worker move.,2413.46,0
C000924,John Walker,P13950,NSW,2025-01-30,Water Damage,"Professor service attack laugh record main. Happy expert fill shake less. Police hospital now officer eye.
Mother friend sense consumer.",2514.6800000000003,0
C000925,DAVID JAMES,P12098,TAS,19/12/2023,Rear-end Collision,Listen center write artist agent tell loss. Relate list understand different could.,2197.19,0
C000926,Deborah Daniel,P87548,QLD,26/10/2024,Front-end Collision,Carry deep two low action same. Develop approach front religious. Old write building shoulder full defense enjoy.,,0
C000927,Tonya Ward,P42839,NSW,"Apr 19, 2025",Rear-end Collision,That effect rather without natural million. Oil lawyer born evening. Risk phone protect approach recently democratic good.,70703.85,0
C000928,Joy Walters,P89757,TAS,"Nov 03, 2024",Vandalism,Beat control past over upon occur piece. Girl measure discuss sit keep baby outside.,3596.84,0
C000929,Samuel Barrett,P13834,SA,2024-06-07,Rear-end Collision,City while available he. Become close never usually make democratic trip. Civil shoulder maintain opportunity free church.,2842.88,0
C000930,Jeffrey Wells,P67363,NSW,04/10/2024,Front-end Collision,"Full explain serve region far. Politics top also near race staff.
Field event allow shake involve traditional main.",3108.09,0
C000931,Catherine Bryant,P81135,WA,"Jun 23, 2023",Front-end Collision,Research city interesting. Station especially three close focus. Clear process majority really Republican full.,7490.66,1
C000932,Monica Gonzalez,P47947,TAS,2024-12-05,Hail Damage,"Probably bar throw baby. Establish with lawyer within sing who forget.
Better beyond rock six front. Article idea note we professional oil.",2535.87,0
C000933,Matthew Brown,P79725,TAS,2024-06-07,Vandalism,"Enough window system fight put. Huge entire family television marriage least.
Among new write too cold. Tree require put. Quickly market pick together force pretty pass.",3633.63,0
C000934,Joseph Perez,P71496,VIC,2023-08-31,Rear-end Collision,Believe too pretty feel up three put. Suddenly wait clearly within people according growth price. Usually produce popular.,3098.9,0
C000935,Maria Fuller,P32282,NSW,2024-03-15,Water Damage,Customer accept possible ten edge. Common contain space tax history attack interest.,6299.36,0
C000936,Timothy Long,P80412,TAS,21/06/2023,Hail Damage,"Visit into together. Talk radio doctor child.
Civil animal seek collection sing.",3690.32,0
C000937,Mrs. Michelle Giles,P52406,SA,"Oct 31, 2024",Vandalism,Security bed teacher success part network. Difference truth must present weight task city. Simply account no building full operation artist discussion.,2737.65,0
C000938,Randy Lopez,P76245,TAS,"Jan 25, 2024",Rear-end Collision,"Material own name civil. Class game sound five his.
Bank Republican me mean. Early type college detail can. Watch later prove visit.",5672.76,0
